"DATE","PBI","PELEC","CINTC","VOLINPUT","INDPRO","INGRESO","CREDMN","IGBVL"
"2017-03-01","1.1653","1.0793293990913","-5.6572549101947","7.8307120071364","0.9111","1.4708563787759","4.4466674287816","30.677570694141"
"2017-04-01","0.3077","-0.4056890738572","-8.8446910620937","-0.95147520604958","1.569","-0.72256967636165","3.5277562196737","13.551060502231"
"2017-05-01","3.6456","3.3403611656158","-1.8541512871394","16.213230663076","1.8581","0.81386679920479","4.0422233699182","18.204162686531"
"2017-06-01","3.9647","3.5528955305996","3.4524057839976","-2.3390296214603","1.5841","0.38951403487077","3.923316614016","16.424813630754"
"2017-07-01","2.2168","1.1827025815613","1.4074467326333","7.9887313409256","1.31","2.2689335394127","3.9449251675638","10.119012791426"
"2017-08-01","2.8647","1.9617446518105","3.5215082883956","3.6873003084109","0.9806","1.6645326504481","4.7909055899454","16.431993147498"
"2017-09-01","3.3494","1.5844252414924","4.19","-4.1382094865495","1.1425","-0.40170419963481","5.1558748162711","18.241770597857"
"2017-10-01","3.6038","0.98639405206303","6.5885913166715","14.075826982602","2.3177","-1.2873729170426","5.2203310852662","31.000379670741"
"2017-11-01","2.0179","0.14047845248631","4.0734287664356","3.1989148532811","3.0442","-0.91580502215657","4.8198317282694","27.941734560625"
"2017-12-01","1.4186","-0.59390806863152","6.6721820361583","5.6165486798316","2.4738","0.99710977908771","5.3088350365442","28.312657063422"
"2018-01-01","2.8326","-0.39039023949012","6.5463858935263","7.5313215847994","2.6115","1.9286056540489","5.9892651075782","31.812787202162"
"2018-02-01","2.6651","1.7611742189989","4.6449989402734","2.0770223757032","3.2819","1.5421043045353","6.48345753672","32.130035798281"
"2018-03-01","3.8504","3.3799840086218","4.4742486993841","-1.989938676513","3.1915","0.9224318658281","7.4449523478274","30.474246065719"
"2018-04-01","8.0618","6.1608711234796","7.9350422656938","15.655888394659","3.3732","2.605504587156","8.4822083059826","37.723805055497"
"2018-05-01","6.6983","2.9748630558167","7.8475696617889","4.8876690458233","2.3938","1.5468047082024","9.0231272237623","30.08866205669"
"2018-06-01","2.0871","3.3883222462077","-0.03846634123417","5.1376441742647","3.0003","1.6012810248198","9.2718771404095","22.73240905059"
"2018-07-01","2.6440","3.8950560858964","2.4839814901138","15.221780511806","3.3382","-0.35666787571031","9.4980329750819","22.301564700537"
"2018-08-01","2.3371","2.5529893838969","1.4405347817176","3.2841261177997","4.4604","1.5413218183999","9.7073787246085","10.369121116412"
"2018-09-01","2.4382","3.2450125122511","2.5774392591781","6.4044178826955","4.383","2.2243950134441","10.110223878735","8.1639614715642"
"2018-10-01","4.1108","5.1361973055768","4.8236371117217","-1.7167460533128","2.9994","2.3889329026753","10.938323393122","-4.854152032895"
"2018-11-01","5.1029","5.5889078955739","6.9787835691662","8.3026892611191","2.6397","-0.58437686344662","10.80252489322","-2.7441692551229"
"2018-12-01","4.7499","6.777344305504","0.75095870066397","-0.47227700650142","2.4974","-0.74489165774954","11.592528324423","-3.1239017181009"
"2019-01-01","1.7533","5.6830448682565","1.3790462679049","7.2901670990144","1.9462","-2.326947937478","11.738790913861","-4.167376639206"
"2019-02-01","2.1349","5.630788753385","0.91381980984254","4.0699153307679","1.0785","0.38266068759343","11.214283611969","-1.0432617855987"
"2019-03-01","3.4089","6.3483576344003","5.3417683520939","3.9031830848707","0.5655","1.3947415276871","11.652639655017","2.6228619902679"
